cena,odpad,termin_h,czas_produkcji_h,ksztalt,material,x,y,z,lateness_h_sim
365.5128174878631,0.2658545316388035,27.197,16.256,trojkat,bawelna,35.0,30.0,0.3,3850.717
450.5635118282066,0.14635029556320375,73.31,42.401,kwadrat,mikrofibra,30.0,30.0,0.3,3163.375
217.63997319179788,0.28959081708911993,92.75,31.119,trapez,bawelna,40.0,25.0,0.3,15760.136
78.21032972983964,0.012105248057909912,31.989,24.003,trojkat,mikrofibra,35.0,30.0,0.3,17307.07
174.27630101940474,0.29928848922064694,55.061,40.912,trojkat,mikrofibra,35.0,30.0,0.3,4663.208
397.8146668442518,0.22122782573120317,74.105,17.456,trapez,mikrofibra,40.0,25.0,0.3,13422.697
349.97021557097867,0.11236447301387438,74.047,8.69,trojkat,bawelna,35.0,30.0,0.3,1291.284
200.32248455094614,0.17328952630332678,67.658,45.02,kwadrat,mikrofibra,30.0,30.0,0.3,12012.575
53.52871584736257,0.2467143633556063,37.16,7.057,trojkat,bawelna,35.0,30.0,0.3,19571.812
232.03732350824137,0.2470656679835457,27.727,6.739,trapez,bawelna,40.0,25.0,0.3,11983.759
284.6568374246624,0.06561294009707497,44.275,23.966,kwadrat,mikrofibra,30.0,30.0,0.3,7910.854
348.09530526548065,0.04561457022734754,52.946,11.808,kwadrat,mikrofibra,30.0,30.0,0.3,8700.682
477.8477184791021,0.2784546294341854,70.966,4.072,kwadrat,mikrofibra,30.0,30.0,0.3,18395.668
139.54646253174656,0.11429738210051997,76.139,22.373,trojkat,mikrofibra,35.0,30.0,0.3,3631.349
370.94309747717796,0.18290922754578479,39.894,2.978,kwadrat,bawelna,30.0,30.0,0.3,9136.639
475.1313164523858,0.06941419091305441,27.509,21.472,trapez,bawelna,40.0,25.0,0.3,3657.606
180.5204893830966,0.05175716308390862,69.818,30.006,kwadrat,mikrofibra,30.0,30.0,0.3,9878.713
348.89872324503574,0.11241659115221293,24.859,2.111,trojkat,mikrofibra,35.0,30.0,0.3,6537.496
53.7636568445857,0.0269630555208482,59.851,22.611,trapez,mikrofibra,40.0,25.0,0.3,7871.312
171.99331419382958,0.24819064492117376,67.303,19.995,trapez,bawelna,40.0,25.0,0.3,469.826
170.41670452758717,0.04610731285326136,87.869,37.958,trojkat,mikrofibra,35.0,30.0,0.3,4284.201
276.38777785092634,0.00934472783801732,39.775,6.01,trojkat,mikrofibra,35.0,30.0,0.3,16335.787
289.6268298871918,0.28032991162603244,22.887,2.7,kwadrat,mikrofibra,30.0,30.0,0.3,7698.032
277.5353690398815,0.132632110403916,53.741,28.184,trojkat,mikrofibra,35.0,30.0,0.3,9655.475
477.7066267588831,0.015072902946894638,73.842,15.587,trojkat,mikrofibra,35.0,30.0,0.3,18495.972
189.41309389511105,0.06729556765605788,95.021,28.94,kwadrat,mikrofibra,30.0,30.0,0.3,227.012
379.5804720762706,0.06899812618897215,63.888,35.341,kwadrat,mikrofibra,30.0,30.0,0.3,10038.713
395.40543283306323,0.28250759599740916,114.147,47.903,trapez,mikrofibra,40.0,25.0,0.3,10036.357
382.0482431755728,0.04836564359253676,103.557,41.803,kwadrat,bawelna,30.0,30.0,0.3,7484.809
263.21442277907596,0.239487959162756,65.172,24.306,kwadrat,bawelna,30.0,30.0,0.3,8712.762
321.5718932195204,0.05631672170767562,35.487,3.417,trojkat,mikrofibra,35.0,30.0,0.3,636.807
166.79380242924066,0.17379433999858135,40.793,30.183,trapez,bawelna,40.0,25.0,0.3,14780.231
277.15801923703765,0.1391945094500662,62.542,7.151,trojkat,bawelna,35.0,30.0,0.3,4256.026
120.41452220162026,0.24945549993366706,46.084,1.518,kwadrat,mikrofibra,30.0,30.0,0.3,959.522
436.4439257072625,0.10832241790231116,31.064,4.178,trojkat,bawelna,35.0,30.0,0.3,4416.956
100.98657712735888,0.14267885754660248,74.992,32.612,trojkat,mikrofibra,35.0,30.0,0.3,6042.336
366.14322569066314,0.2787418560046388,32.766,15.819,kwadrat,mikrofibra,30.0,30.0,0.3,7376.838
69.09003419310126,0.1733673338082265,64.371,2.441,kwadrat,bawelna,30.0,30.0,0.3,16704.381
259.83939026307655,0.06561416667196175,41.079,7.229,kwadrat,bawelna,30.0,30.0,0.3,10332.593
143.99722580232367,0.13642930276579832,63.41,42.111,kwadrat,bawelna,30.0,30.0,0.3,13623.6
73.32610960387805,0.015829577357880785,107.473,41.809,kwadrat,mikrofibra,30.0,30.0,0.3,6654.2
394.9317722896631,0.209349835651551,37.511,15.254,trojkat,mikrofibra,35.0,30.0,0.3,15159.832
56.79980789651377,0.12395175516231585,89.938,46.927,trapez,bawelna,40.0,25.0,0.3,3931.248
284.652060875096,0.05128092072625449,19.12,9.528,trapez,bawelna,40.0,25.0,0.3,3229.249
362.5679422639784,0.057182949922334934,60.082,42.051,trapez,mikrofibra,40.0,25.0,0.3,11000.755
190.33873606259743,0.2658280305939624,24.112,9.763,trojkat,bawelna,35.0,30.0,0.3,14235.465
134.84327258716303,0.2194489392129417,30.753,29.362,trojkat,bawelna,35.0,30.0,0.3,8423.53
458.7028199151453,0.21863341633519423,75.714,22.14,trojkat,bawelna,35.0,30.0,0.3,10493.812
153.68749795280746,0.0030853487807076083,15.756,4.765,trojkat,mikrofibra,35.0,30.0,0.3,7132.322
184.80455507924324,0.11483962933091635,38.845,3.207,trapez,mikrofibra,40.0,25.0,0.3,2875.74
382.06282700931143,0.048067680292951886,60.215,33.013,trapez,bawelna,40.0,25.0,0.3,12403.009
389.4117168569363,0.048837296761868806,95.576,31.959,trapez,mikrofibra,40.0,25.0,0.3,4308.453
352.7163473940041,0.08890728405398651,79.204,8.851,trojkat,bawelna,35.0,30.0,0.3,8804.81
208.87267622013607,0.13471163037903774,39.153,14.708,trojkat,bawelna,35.0,30.0,0.3,11945.33
199.2041145802372,0.2252308947633167,32.982,30.053,trapez,bawelna,40.0,25.0,0.3,1511.34
333.30096360128147,0.020176774190210356,78.613,9.701,kwadrat,mikrofibra,30.0,30.0,0.3,13674.41
353.1404378637085,0.11757316888317271,42.57,31.591,trojkat,bawelna,35.0,30.0,0.3,5544.718
329.58160207232453,0.07585743547503335,78.559,25.965,trojkat,mikrofibra,35.0,30.0,0.3,6895.64
216.92345367099435,0.11175267946603976,117.737,46.866,kwadrat,mikrofibra,30.0,30.0,0.3,379.079
490.541501828664,0.2282553992792345,78.826,28.969,trapez,bawelna,40.0,25.0,0.3,3198.512
368.9445448531194,0.020818225771255017,70.526,37.696,trapez,bawelna,40.0,25.0,0.3,7922.299
133.76115398900657,0.1176280730713718,80.261,24.448,kwadrat,bawelna,30.0,30.0,0.3,6259.129
397.76430798065184,0.2144156500506108,64.554,12.241,kwadrat,mikrofibra,30.0,30.0,0.3,13360.293
229.02648147597063,0.028132957877104944,75.834,31.628,trojkat,mikrofibra,35.0,30.0,0.3,11528.344
201.02470442142922,0.1594364742567916,56.298,30.279,kwadrat,mikrofibra,30.0,30.0,0.3,14795.005
414.8953614535633,0.019849556650332133,61.93,2.561,trojkat,mikrofibra,35.0,30.0,0.3,11485.424
135.54844240267744,0.1985001778887567,28.149,7.114,trapez,bawelna,40.0,25.0,0.3,19097.176
438.1882120171305,0.29417046811821707,70.542,22.328,trojkat,bawelna,35.0,30.0,0.3,4768.955
432.6566005039529,0.20726519296524684,53.589,19.891,trapez,bawelna,40.0,25.0,0.3,2925.625
338.7804787843512,0.14463962967595256,89.219,45.735,kwadrat,mikrofibra,30.0,30.0,0.3,12771.216
474.2259435923505,0.06975179766234936,82.142,33.113,trapez,bawelna,40.0,25.0,0.3,17577.505
142.3998224180599,0.12530009874509843,32.031,24.367,trojkat,bawelna,35.0,30.0,0.3,13325.164
133.54101720555934,0.2712729874222695,26.051,5.499,kwadrat,bawelna,30.0,30.0,0.3,2425.711
281.7200074609667,0.12339119161986938,35.226,22.865,trojkat,bawelna,35.0,30.0,0.3,4549.175
439.7430351252612,0.12575486277063638,76.023,32.377,trojkat,mikrofibra,35.0,30.0,0.3,7396.943
231.62045106271606,0.12232443150081967,93.532,21.856,trojkat,mikrofibra,35.0,30.0,0.3,15278.517
444.14738758267566,0.009031161663395681,67.7,10.407,kwadrat,mikrofibra,30.0,30.0,0.3,14357.496
377.9876490214761,0.00019601722838986644,72.575,19.687,kwadrat,mikrofibra,30.0,30.0,0.3,14550.454
315.2542952681137,0.1719126601857047,38.654,29.572,trojkat,bawelna,35.0,30.0,0.3,18206.534
270.9930782224243,0.23621158744478188,25.021,20.916,trojkat,bawelna,35.0,30.0,0.3,13914.016
413.01208386263266,0.01854253820676679,55.621,9.56,trapez,mikrofibra,40.0,25.0,0.3,17570.913
166.42023896994843,0.25326369758584294,86.024,18.869,kwadrat,mikrofibra,30.0,30.0,0.3,13429.647
393.99832763397694,0.176505666294946,55.686,30.321,trojkat,mikrofibra,35.0,30.0,0.3,75.283
186.31890753819314,0.07831455787045442,67.488,3.837,trapez,mikrofibra,40.0,25.0,0.3,19459.129
190.8083273961417,0.04704381159504171,77.915,42.29,kwadrat,bawelna,30.0,30.0,0.3,1183.086
199.60527071692042,0.0984538448392836,26.147,7.972,kwadrat,mikrofibra,30.0,30.0,0.3,18042.238
444.8077039097774,0.10239559378501563,40.049,24.621,kwadrat,mikrofibra,30.0,30.0,0.3,4038.895
288.34687577552893,0.1722862725270633,54.208,40.11,kwadrat,bawelna,30.0,30.0,0.3,14972.208
201.74295900458844,0.23385501042721904,47.332,5.119,trapez,bawelna,40.0,25.0,0.3,4286.78
491.51467930631986,0.05264748821440721,40.644,28.362,kwadrat,mikrofibra,30.0,30.0,0.3,409.306
82.80582591555658,0.07921859540811563,54.962,19.297,trojkat,bawelna,35.0,30.0,0.3,12714.935
161.7726239344434,0.2504841617083211,95.119,29.276,kwadrat,bawelna,30.0,30.0,0.3,1254.872
483.2457576139427,0.2021982624437191,59.964,23.588,trojkat,mikrofibra,35.0,30.0,0.3,19252.876
325.98125819932056,0.0975633588828634,62.46,36.95,kwadrat,mikrofibra,30.0,30.0,0.3,18826.905
231.2929771846867,0.2817205438350875,26.222,14.569,trojkat,bawelna,35.0,30.0,0.3,11896.13
130.66502535850552,0.06440876623900663,31.575,12.094,kwadrat,mikrofibra,30.0,30.0,0.3,6980.097
296.7886233471032,0.08800602643230294,57.856,7.686,trapez,bawelna,40.0,25.0,0.3,13307.025
178.5912460667177,0.10524573280050467,66.821,15.859,kwadrat,mikrofibra,30.0,30.0,0.3,5549.195
122.75214630663285,0.0857122702982671,78.104,21.957,kwadrat,mikrofibra,30.0,30.0,0.3,616.147
63.12639364036901,0.1881986805272034,67.685,20.239,trapez,mikrofibra,40.0,25.0,0.3,15660.861
271.789063001351,0.009523129611896585,100.164,47.585,trapez,mikrofibra,40.0,25.0,0.3,10664.253
403.33529441678377,0.03890369346727061,62.732,4.578,trojkat,bawelna,35.0,30.0,0.3,8948.167
405.01961229920323,0.2293060159309282,49.383,33.779,trojkat,mikrofibra,35.0,30.0,0.3,5675.364
96.1321838299135,0.06373418315864189,80.334,20.998,trapez,bawelna,40.0,25.0,0.3,923.754
267.7952156808862,0.27518041997330417,6.073,3.716,trapez,mikrofibra,40.0,25.0,0.3,19396.243
233.39436396459388,0.06067625415736047,62.748,43.301,trapez,mikrofibra,40.0,25.0,0.3,9282.378
55.138092554333134,0.16998157767163888,71.841,25.196,trapez,bawelna,40.0,25.0,0.3,11500.709
457.7391772165672,0.12937016093746737,61.559,40.676,kwadrat,mikrofibra,30.0,30.0,0.3,19145.706
341.51785069573776,0.20968464854621569,89.753,29.052,trojkat,mikrofibra,35.0,30.0,0.3,17037.725
80.80642370011012,0.1254434364488399,56.428,25.683,trojkat,mikrofibra,35.0,30.0,0.3,17226.334
382.42541782695486,0.2185112563018938,51.937,31.431,kwadrat,bawelna,30.0,30.0,0.3,4849.086
425.9661015839875,0.17178216986460673,68.208,5.202,trapez,mikrofibra,40.0,25.0,0.3,17096.419
478.49980356391757,0.22616042481297388,18.7,4.393,trapez,bawelna,40.0,25.0,0.3,17238.379
163.89569263082393,0.12096318995514682,37.012,22.089,trapez,bawelna,40.0,25.0,0.3,12522.239
149.93414181199427,0.2622215319915555,50.06,45.35,trapez,bawelna,40.0,25.0,0.3,19239.192
391.55237713486895,0.002063388665894794,70.36,35.907,trapez,bawelna,40.0,25.0,0.3,16734.299
169.51227483137274,0.13950285525792827,63.761,36.637,trapez,bawelna,40.0,25.0,0.3,19180.141
273.89293346574595,0.05204881510650661,30.331,12.376,trapez,bawelna,40.0,25.0,0.3,4172.507
197.03414391351836,0.015388154694364675,17.017,5.893,kwadrat,mikrofibra,30.0,30.0,0.3,18744.189
84.06487728940436,0.017982990258392482,112.165,41.515,trojkat,mikrofibra,35.0,30.0,0.3,3856.345
124.58667963434932,0.2019276392733651,30.776,9.239,kwadrat,bawelna,30.0,30.0,0.3,13887.345
162.48062587892957,0.0678237213031688,55.948,24.348,kwadrat,mikrofibra,30.0,30.0,0.3,14227.977
181.57239968548691,0.01181755010784582,54.393,43.301,kwadrat,bawelna,30.0,30.0,0.3,16919.648
319.5700642176717,0.11203738353981157,70.379,6.01,kwadrat,bawelna,30.0,30.0,0.3,2811.974
476.45961168401186,0.1521178940216155,62.103,43.977,trapez,bawelna,40.0,25.0,0.3,5597.89
59.86099794875403,0.1178685326679537,43.097,12.133,trapez,mikrofibra,40.0,25.0,0.3,19599.358
343.23789221477443,0.20032817748094586,18.894,6.192,kwadrat,mikrofibra,30.0,30.0,0.3,2632.589
52.39106405075567,0.12197716120784168,68.523,33.667,trojkat,mikrofibra,35.0,30.0,0.3,10391.893
427.5487974731048,0.24629430518974224,42.758,21.929,trapez,bawelna,40.0,25.0,0.3,10381.563
491.53663812385213,0.1084211337201559,64.264,30.733,trojkat,bawelna,35.0,30.0,0.3,3029.594
389.4192380061602,0.27253036556381255,78.347,37.5,kwadrat,bawelna,30.0,30.0,0.3,1377.786
79.70442986310871,0.07245018839785003,39.813,29.078,trapez,mikrofibra,40.0,25.0,0.3,3887.182
367.9834414454193,0.11857779462934732,36.05,27.65,trapez,bawelna,40.0,25.0,0.3,9982.581
352.0208630208599,0.00033362825885622225,101.761,29.915,trojkat,bawelna,35.0,30.0,0.3,18714.593
327.3352186665758,0.19782688862459927,87.087,47.647,kwadrat,mikrofibra,30.0,30.0,0.3,5116.04
212.02270965544025,0.1948526789122342,48.035,29.946,kwadrat,bawelna,30.0,30.0,0.3,16960.392
144.1334594335675,0.14777072122598928,87.217,26.44,trapez,bawelna,40.0,25.0,0.3,15341.765
80.92115497578244,0.015125032080662758,43.333,11.154,kwadrat,mikrofibra,30.0,30.0,0.3,166.315
104.0932531042593,0.29201478574944634,88.647,19.623,trapez,mikrofibra,40.0,25.0,0.3,16245.198
300.59529942744314,0.1733421150753254,56.513,44.569,trapez,mikrofibra,40.0,25.0,0.3,926.577
194.67306556154688,0.0793905080776072,99.769,35.431,kwadrat,mikrofibra,30.0,30.0,0.3,11048.014
77.99145177411624,0.1378752171640869,59.156,2.375,trapez,mikrofibra,40.0,25.0,0.3,6221.461
80.13812541137219,0.22024537771249386,30.508,9.217,kwadrat,mikrofibra,30.0,30.0,0.3,7498.529
429.49677550454743,0.12871871079079977,15.08,4.803,trojkat,mikrofibra,35.0,30.0,0.3,15016.139
141.56273412391812,0.013499046370627309,64.594,36.946,trapez,mikrofibra,40.0,25.0,0.3,14347.155
288.9219552854422,0.025369613429171354,53.35,45.308,trojkat,mikrofibra,35.0,30.0,0.3,14528.297
253.08235086316472,0.20770629184632425,37.846,17.267,trojkat,mikrofibra,35.0,30.0,0.3,6522.398
162.95062246803514,0.12899556423631792,53.785,2.529,trapez,bawelna,40.0,25.0,0.3,7340.0
81.07065784156987,0.03085277764724301,56.31,41.017,kwadrat,bawelna,30.0,30.0,0.3,10294.502
209.2051214313962,0.13501759182786757,63.679,20.003,kwadrat,bawelna,30.0,30.0,0.3,3834.238
402.69192911784825,0.1432051194367204,53.885,44.892,trapez,bawelna,40.0,25.0,0.3,15848.156
81.05341667576734,0.20321793896666182,55.592,16.344,trojkat,bawelna,35.0,30.0,0.3,17678.306
377.1755427269255,0.17882458657149178,80.668,34.644,trojkat,bawelna,35.0,30.0,0.3,13650.431
347.7579297799354,0.10228757143066748,114.532,47.759,kwadrat,bawelna,30.0,30.0,0.3,12013.46
238.75159728079112,0.033477899987174244,66.188,2.862,kwadrat,bawelna,30.0,30.0,0.3,3752.443
244.7281112088671,0.17794746571184045,105.866,41.895,trapez,bawelna,40.0,25.0,0.3,3709.903
375.2319885074621,0.1691758700266871,13.58,8.145,trojkat,bawelna,35.0,30.0,0.3,14576.212
397.005267133349,0.23257321555048477,43.142,27.674,kwadrat,bawelna,30.0,30.0,0.3,18491.048
469.81618815635244,0.2653760664688841,62.691,2.885,trapez,mikrofibra,40.0,25.0,0.3,14830.218
434.2032147671002,0.12204144028551706,16.295,5.818,trojkat,mikrofibra,35.0,30.0,0.3,8602.832
421.1344568061534,0.015186741680722237,79.385,40.473,trojkat,mikrofibra,35.0,30.0,0.3,11383.324
206.9692402862657,0.06447379111091875,68.231,29.224,trapez,mikrofibra,40.0,25.0,0.3,7978.514
256.5232324685692,0.07977853518963564,28.732,5.767,kwadrat,mikrofibra,30.0,30.0,0.3,4695.304
263.4147594396291,0.03778655891380748,39.855,10.8,trapez,bawelna,40.0,25.0,0.3,3154.429
116.13321931469436,0.14536139852400323,43.416,31.947,kwadrat,mikrofibra,30.0,30.0,0.3,17116.009
481.0703544755467,0.2175018228897356,82.176,39.444,kwadrat,bawelna,30.0,30.0,0.3,3664.756
84.64076017923483,0.16519901383225546,64.356,32.796,trapez,mikrofibra,40.0,25.0,0.3,18952.699
160.97163574011108,0.29032843958086857,65.121,18.516,trapez,mikrofibra,40.0,25.0,0.3,4894.215
123.36590161921595,0.270723909985831,15.45,9.506,kwadrat,mikrofibra,30.0,30.0,0.3,6932.784
188.50812425633555,0.02505747440400563,61.138,33.544,kwadrat,bawelna,30.0,30.0,0.3,7235.391
284.076451539838,0.09758718550852433,78.037,28.741,trojkat,mikrofibra,35.0,30.0,0.3,9899.235
182.88566490732475,0.21154174367116899,103.221,35.666,trapez,mikrofibra,40.0,25.0,0.3,3080.263
141.9423725295366,0.08822023865303334,100.791,29.228,trojkat,bawelna,35.0,30.0,0.3,4556.798
212.10526346019253,0.09383339676310622,31.464,9.487,kwadrat,mikrofibra,30.0,30.0,0.3,5003.442
281.2345088930455,0.19905707817403567,50.867,17.259,trapez,mikrofibra,40.0,25.0,0.3,10730.809
237.42699435674555,0.0502071096710343,36.393,17.483,kwadrat,mikrofibra,30.0,30.0,0.3,6098.418
412.29064332304824,0.28155893504193913,34.922,15.631,kwadrat,bawelna,30.0,30.0,0.3,10331.521
110.2227633498619,0.1730107196573269,23.822,21.962,trojkat,bawelna,35.0,30.0,0.3,17693.732
436.4675470256696,0.0461699714081321,40.781,17.685,trojkat,mikrofibra,35.0,30.0,0.3,3292.598
240.1831386561241,0.13283944096312122,11.763,4.837,trapez,mikrofibra,40.0,25.0,0.3,9979.218
347.45641441129413,0.29042291443522006,36.698,34.802,trapez,mikrofibra,40.0,25.0,0.3,15737.953
99.6943385349962,0.24970906189829847,71.294,11.902,trojkat,bawelna,35.0,30.0,0.3,15476.683
371.32372552015704,0.0019137130219772035,81.951,45.91,trojkat,mikrofibra,35.0,30.0,0.3,18077.48
54.49044949630222,0.20294512485618132,111.711,42.265,kwadrat,mikrofibra,30.0,30.0,0.3,5381.727
233.19792010653242,0.09414804246732467,97.053,42.073,kwadrat,mikrofibra,30.0,30.0,0.3,18114.829
75.27923480634756,0.0033907609767067416,81.644,39.663,trapez,bawelna,40.0,25.0,0.3,15052.617
359.15866992645925,0.18738421443435946,110.457,40.694,trapez,bawelna,40.0,25.0,0.3,18175.425
345.80906697655786,0.19459168703064467,83.216,30.493,kwadrat,bawelna,30.0,30.0,0.3,15319.326
152.90455082162396,0.06615127903069414,48.872,8.1,kwadrat,bawelna,30.0,30.0,0.3,9577.372
85.30511734270578,0.1340143581775561,52.48,11.737,trojkat,mikrofibra,35.0,30.0,0.3,19272.097
367.4573736275688,0.2924071788145654,83.995,39.502,kwadrat,mikrofibra,30.0,30.0,0.3,12653.122
182.88072232157447,0.19091228446001232,41.769,17.717,trojkat,mikrofibra,35.0,30.0,0.3,6628.732
247.6447705623728,0.2039091650500036,83.135,11.984,kwadrat,mikrofibra,30.0,30.0,0.3,19352.389
154.57294537522154,0.09735354005260262,88.148,34.795,trojkat,bawelna,35.0,30.0,0.3,10772.911
303.833312975083,0.17907320716399683,83.871,44.28,kwadrat,mikrofibra,30.0,30.0,0.3,12293.682
366.73569123544905,0.29720374711972974,72.758,29.025,kwadrat,bawelna,30.0,30.0,0.3,2838.62
54.46571950752603,0.2642919016918972,87.369,29.564,trapez,bawelna,40.0,25.0,0.3,5702.379
80.75894013948138,0.24620884823003378,85.219,22.253,trojkat,bawelna,35.0,30.0,0.3,17276.093
471.326279661017,0.27793913938685544,94.79,29.716,trojkat,bawelna,35.0,30.0,0.3,14966.145
158.88970864267043,0.09846993170350182,51.772,45.05,trapez,bawelna,40.0,25.0,0.3,9250.053
217.27582988105445,0.06226228086171104,28.538,9.72,trapez,bawelna,40.0,25.0,0.3,5770.93
173.6167167715514,0.1614068116091709,107.166,47.116,kwadrat,mikrofibra,30.0,30.0,0.3,15714.601
233.66826089001415,0.27492616335961984,89.599,19.62,trojkat,bawelna,35.0,30.0,0.3,7761.108
452.9057401189262,0.19851560479318697,88.067,38.882,kwadrat,bawelna,30.0,30.0,0.3,10134.856
162.71055445662455,0.24562206884521523,33.724,2.724,trapez,mikrofibra,40.0,25.0,0.3,17842.632
245.2178388094383,0.22869078735028797,89.113,44.447,trojkat,bawelna,35.0,30.0,0.3,8786.05
241.35268344696226,0.27996152632779187,88.564,30.912,kwadrat,bawelna,30.0,30.0,0.3,6374.614
74.58548900043753,0.2654565353088013,65.426,41.936,trojkat,mikrofibra,35.0,30.0,0.3,15594.485
264.3510799854945,0.08431492505006674,68.743,5.932,kwadrat,bawelna,30.0,30.0,0.3,6930.835
254.4554403804448,0.07014384992791924,32.477,30.758,kwadrat,bawelna,30.0,30.0,0.3,9361.692
302.93275748115695,0.13015317685657327,53.689,43.725,trapez,mikrofibra,40.0,25.0,0.3,9545.074
236.13920371338588,0.015596805593312245,27.365,8.851,trapez,mikrofibra,40.0,25.0,0.3,5572.792
496.0975557038993,0.07693891830502979,61.164,41.007,trapez,bawelna,40.0,25.0,0.3,18907.594
225.9647911073294,0.04686045237917978,113.818,44.577,kwadrat,mikrofibra,30.0,30.0,0.3,16398.447
240.2278866022695,0.29134527221048573,39.072,33.553,trapez,mikrofibra,40.0,25.0,0.3,11640.722
224.674567757148,0.24114146714504253,41.584,34.293,trojkat,bawelna,35.0,30.0,0.3,8571.725
126.44645272283088,0.19855037553419944,47.689,25.771,kwadrat,bawelna,30.0,30.0,0.3,12546.575
210.5986888269996,0.028608276381901065,61.025,33.672,trapez,mikrofibra,40.0,25.0,0.3,15955.155
142.10604907577778,0.11392545687579524,80.411,47.373,kwadrat,mikrofibra,30.0,30.0,0.3,19521.504
278.11419708282557,0.2787434151635062,13.618,5.13,trojkat,mikrofibra,35.0,30.0,0.3,18458.146
461.5468987318515,0.2745182197551667,39.605,2.205,trojkat,mikrofibra,35.0,30.0,0.3,17939.077
127.2622584674523,0.1282459362270804,58.963,36.498,kwadrat,bawelna,30.0,30.0,0.3,15406.517
151.71304901719986,0.24448191856216175,59.336,2.466,trapez,bawelna,40.0,25.0,0.3,17107.757
478.7667576511277,0.2257405012759483,38.602,7.035,trapez,bawelna,40.0,25.0,0.3,16155.221
171.86284761663768,0.2840268734076722,69.273,3.833,kwadrat,bawelna,30.0,30.0,0.3,16942.987
462.8686294093956,0.04322363580395987,101.957,30.075,trapez,mikrofibra,40.0,25.0,0.3,13806.925
258.84282175407674,0.26487444495561663,40.583,25.096,trapez,bawelna,40.0,25.0,0.3,14327.491
329.21320327338674,0.0815863678194596,64.448,15.394,trojkat,mikrofibra,35.0,30.0,0.3,2166.404
341.743103353443,0.004104724428204331,44.2,2.213,trojkat,bawelna,35.0,30.0,0.3,6003.798
50.89646084858162,0.26870698327998493,35.875,32.106,kwadrat,bawelna,30.0,30.0,0.3,4094.687
69.75497418935231,0.05854995516559512,57.063,37.653,trapez,mikrofibra,40.0,25.0,0.3,13033.212
232.2962125374049,0.06561468389937819,65.813,32.193,trojkat,bawelna,35.0,30.0,0.3,872.708
218.96101780992518,0.0775774773404352,116.899,46.266,kwadrat,bawelna,30.0,30.0,0.3,13362.447
149.383752333354,0.10212346683427789,44.248,10.425,kwadrat,mikrofibra,30.0,30.0,0.3,4284.745
56.927701261088814,0.19062430705857294,58.213,33.687,trojkat,bawelna,35.0,30.0,0.3,16351.036
124.58740091907016,0.14681776122197662,37.534,6.028,trapez,bawelna,40.0,25.0,0.3,17153.513
257.7722647159036,0.20731674382177853,94.732,35.087,kwadrat,bawelna,30.0,30.0,0.3,16952.615
238.25023884602606,0.24252172166810726,29.651,25.233,kwadrat,mikrofibra,30.0,30.0,0.3,18756.788
342.19504605959673,0.2605228571840802,20.526,10.966,trapez,bawelna,40.0,25.0,0.3,2442.202
406.6678023297725,0.04236706301194484,56.219,36.638,kwadrat,bawelna,30.0,30.0,0.3,13982.24
363.74422185933656,0.2727525792160757,41.535,28.198,trojkat,bawelna,35.0,30.0,0.3,5966.478
95.85189539282155,0.2498789146722684,26.391,22.784,kwadrat,bawelna,30.0,30.0,0.3,14302.337
490.33646077511327,0.08638360280279773,91.426,30.683,trojkat,bawelna,35.0,30.0,0.3,11284.561
398.29612016874313,0.05899607548588761,63.873,37.64,kwadrat,mikrofibra,30.0,30.0,0.3,13726.79
368.18891477001415,0.08158381182553462,90.298,29.348,trojkat,mikrofibra,35.0,30.0,0.3,17427.984
171.6769788730365,0.1963026016478159,83.308,27.693,trapez,bawelna,40.0,25.0,0.3,5072.172
291.04546970641036,0.18094503603688408,91.151,38.878,kwadrat,bawelna,30.0,30.0,0.3,9688.069
95.81165732729161,0.009139105892688038,94.57,33.222,trapez,bawelna,40.0,25.0,0.3,9799.85
168.92431842138768,0.020535135769805035,42.273,33.113,trapez,mikrofibra,40.0,25.0,0.3,17038.187
214.55633671761709,0.06315208189960288,44.917,39.76,kwadrat,mikrofibra,30.0,30.0,0.3,5372.925
383.40682526843216,0.10812804814244582,5.34,2.853,trojkat,mikrofibra,35.0,30.0,0.3,95.308
359.884233188544,0.2540661673286858,78.975,39.42,kwadrat,mikrofibra,30.0,30.0,0.3,16043.187
353.3089635764567,0.015104858090805973,50.259,28.512,kwadrat,bawelna,30.0,30.0,0.3,17823.373
321.6367402517188,0.10639986149552484,71.146,33.408,kwadrat,bawelna,30.0,30.0,0.3,15159.605
256.84919168119757,0.29683533928951694,50.994,13.211,trojkat,mikrofibra,35.0,30.0,0.3,13573.441
74.44941567030672,0.028475381046500912,79.832,26.469,trojkat,bawelna,35.0,30.0,0.3,2444.058
453.0536499284504,0.297588824171593,51.545,22.019,kwadrat,mikrofibra,30.0,30.0,0.3,14254.399
171.92421424236443,0.031030234458145012,8.415,1.902,trapez,bawelna,40.0,25.0,0.3,10058.845
114.27888416644934,0.004860119201840163,55.92,45.037,kwadrat,bawelna,30.0,30.0,0.3,12481.242
292.249374465071,0.11793117226782031,39.247,13.058,trapez,mikrofibra,40.0,25.0,0.3,1281.468
323.0292761228464,0.007730879629305343,81.878,13.068,kwadrat,mikrofibra,30.0,30.0,0.3,763.993
70.21008454802714,0.012017735715208344,34.979,23.241,trojkat,bawelna,35.0,30.0,0.3,4981.267
211.36030768619293,0.2998673109751316,36.785,29.983,kwadrat,bawelna,30.0,30.0,0.3,3421.689
